"Year","Property_Name","Portfolio_Manager_ID","Street_Address","City","Province","Postal_Code","Country","Property_Type_Raw","GFA_sqft","Weekly_Operating_Hours","Electric_Grid_kWh","Natural_Gas_m3","Total_Energy_ekWh","EUI_ekWh_sqft","Total_GHG_kg","GHG_Intensity_kg_sqft"
2018,"Fire Academy",34999302,"895 Eastern Ave","Toronto","Ontario","M4L 1A2","Canada","Fire stations and associated offices and facilities",61214,168,850405.151064,187895.647647,2857130.66793396,46.6744644678335,386459.693661807,6.31325666778526
2018,"Fire Station 131",34999315,"3135 Yonge St","Toronto","Ontario","M4N 2K8","Canada","Fire stations and associated offices and facilities",5845,168,76962.802584,16945.332955,257938.9585434,44.1298474839008,34860.868684075,5.96422047631737
2018,"Fire Station 132",34999316,"476 Lawrence Ave. W","Toronto","Ontario","M5M 1C4","Canada","Fire stations and associated offices and facilities",7664,168,91107.257329,17140.004979,274162.51050472,35.7727701598017,35659.167284529,4.6528141028874
2018,"Fire Station 134",34999318,"16 Montgomery Ave","Toronto","Ontario","M4R 1C8","Canada","Fire stations and associated offices and facilities",7126,168,41916.379894,13754.851658,188818.19560144,26.4970804941678,27680.561431838,3.88444589276424
2018,"Fire Station 135 - OLD",34999320,"641 Eglinton Ave W","Toronto","Ontario","M5N 1C5","Canada","Fire stations and associated offices and facilities",10592,168,32630.093569,25067.325945,300349.1346616,28.3562249491692,49133.235947415,4.63871185304145
2018,"Fire Station 224",34999335,"1313 Woodbine Ave","Toronto","Ontario","M4C 4E9","Canada","Fire stations and associated offices and facilities",3767,168,58792.835817,11637.272581,183078.90698208,48.6007186042156,24118.985702611,6.40270392954898
2018,"Fire Station 227",34999338,"1904 Queen St E","Toronto","Ontario","M4L 1H4","Canada","Fire stations and associated offices and facilities",10484,168,72581.926376,19114.944706,276729.53583608,26.3954154746356,38897.266571506,3.71015514798798
2018,"Fire Station 311",34999349,"20 Balmoral Ave","Toronto","Ontario","M4V 1J4","Canada","Fire stations and associated offices and facilities",12755,168,47248.648626,14600.884146,203186.09130528,15.9299169976699,29465.757903246,2.31013390068569
2018,"Fire Station 312",34999350,"34 Yorkville Ave","Toronto","Ontario","M4W 1L4","Canada","Fire stations and associated offices and facilities",9806,168,108098.219054,25288.982206,378184.54901408,38.5666478700877,51823.081389346,5.2848339169229
2018,"Fire Station 314",34999352,"12 Grosvenor St","Toronto","Ontario","M4Y 1A8","Canada","Fire stations and associated offices and facilities",11937,168,50866.472308,24241.851517,309769.44650956,25.9503599321069,48094.590933397,4.02903501159395
2018,"Fire Station 322",34999355,"256 Cosburn Ave","Toronto","Ontario","M4J 2M1","Canada","Fire stations and associated offices and facilities",7535,168,47289.372,15249.634115,210155.4643482,27.8905725744127,30713.228294915,4.0760754206921
2018,"Fire Station 323",34999356,"153 Chatham Ave","Toronto","Ontario","M4J 1K8","Canada","Fire stations and associated offices and facilities",10236,168,108988.179059,38942.397647,524892.98592896,51.2791115600782,78077.991251657,7.62778343607435
2018,"Fire Station 324",34999357,"840 Gerrard St E","Toronto","Ontario","M4M 1Y7","Canada","Fire stations and associated offices and facilities",13153,168,57169.67686,20924.551354,280643.88532072,21.3368726009823,41911.153456834,3.18643301580126
2018,"Fire Station 325",34999358,"475 Dundas St E","Toronto","Ontario","M5A 2B5","Canada","Fire stations and associated offices and facilities",10129,168,125354.586225,26531.655227,408712.66404936,40.3507418352611,54727.947277817,5.40309480479978
2018,"Fire Station 332",34999360,"260 Adelaide St W","Toronto","Ontario","M5H 1X6","Canada","Fire stations and associated offices and facilities",24865,168,281311.085667,73381.615249,1065026.73652632,42.8323642278834,149405.415463339,6.00866340089841
2018,"Fire Station 334",34999362,"339 Queens Quay West","Toronto","Ontario","M5V 1A2","Canada","Fire stations and associated offices and facilities",13003,168,346143.165258,19776.690568,557358.22052424,42.8638176208752,48375.317538868,3.72031973689672
2018,"Fire Station 335",34999363,"235 Cibola Ave","Toronto","Ontario","M5J 2W6","Canada","Fire stations and associated offices and facilities",4402,168,86053.891793,10310.150682,196166.30107676,44.5629943382008,22387.416213912,5.08573744068878
2018,"Fire Station 341",34999364,"555 Oakwood Ave","Toronto","Ontario","M6E 2X4","Canada","Fire stations and associated offices and facilities",9268,168,77088.575684,26137.536452,356237.46499136,38.4373613499525,52522.864794812,5.66711963690246
2018,"Fire Station 342",34999365,"106 Ascot Ave","Toronto","Ontario","M6E 1G2","Canada","Fire stations and associated offices and facilities",3057,168,24192.21575,12072.284828,153124.21771304,50.0897015744325,23916.625627088,7.82356088553746
2018,"Fire Station 344",34999367,"240 Howland Ave","Toronto","Ontario","M5R 3B6","Canada","Fire stations and associated offices and facilities",11238,168,68891.717935,21717.8975,300838.863235,26.7697867267307,43786.83263555,3.89631897451059
2018,"Fire Station 421",34999373,"6 Lambton Ave","Toronto","Ontario","M6N 2S1","Canada","Fire stations and associated offices and facilities",9461,168,104843.727832,24957.421849,371388.99317932,39.2547292230546,51088.519206889,5.39990690274696
2018,"Fire Station 422",34999374,"590 Jane St","Toronto","Ontario","M6S 4A6","Canada","Fire stations and associated offices and facilities",7944,168,62149.107412,16548.806129,238890.35686972,30.0717971890383,33654.729796169,4.23649670143114
2018,"Fire Station 423",34999375,"358 Keele St","Toronto","Ontario","M6P 2K7","Canada","Fire stations and associated offices and facilities",12335,168,104212.370091,31114.590625,436516.197966,35.3884230211593,62897.499693355,5.09910820375801
2018,"Fire Station 424",34999376,"462 Runnymede Rd","Toronto","Ontario","M6S 2Z3","Canada","Fire stations and associated offices and facilities",5866,168,38844.395424,8792.862232,132752.16406176,22.6307814629662,18056.420210392,3.0781486891224
2018,"Fire Station 425",34999377,"83 Deforest Rd","Toronto","Ontario","M6S 1J5","Canada","Fire stations and associated offices and facilities",7955,168,43547.229615,8860.411905,138176.4287604,17.3697584865368,18327.268157955,2.30386777598429
2018,"Fire Station 426",34999378,"140 Lansdowne Ave","Toronto","Ontario","M6K 2V9","Canada","Fire stations and associated offices and facilities",12486,168,159998.180521,31617.773978,497676.00660604,39.8587222974563,65537.689227368,5.24889389935672
2018,"Fire Station 442",34999385,"2015 Lawrence Ave W","Toronto","Ontario","M9N 3V5","Canada","Fire stations and associated offices and facilities",15479,168,201878.463981,19030.186967,405120.86078856,26.172288958496,42613.343083037,2.75297778170663
2018,"Forestry W District Office",34999118,"1 Bathurst St","Toronto","Ontario","M5V 2N8","Canada","Administrative offices and related facilities, including municipal council chambers",8999,70,86176.777138,22131.600341,322542.26877988,35.8420123102434,45100.107569201,5.01167991656862
2018,"Former Hydro Building",34999119,"1652 Keele St","Toronto","Ontario","M6M 3W3","Canada","Administrative offices and related facilities, including municipal council chambers",22497,70,433208.672966,5095.970487,487633.63776716,21.6754961891434,22785.619494507,1.01282924365502
2018,"Gerrard Ashdale",35000324,"1432 Gerrard St. E.","Toronto","Ontario","M4L 1Z6","Canada","Public libraries",6501,70,59796.012643,6422.258334,128385.73165012,19.7486127749762,14131.038638904,2.17367153344162
2018,"Giovanni Caboto Pool/Rink",34999461,"1369 St Clair Ave W","Toronto","Ontario","M6E 1C5","Canada","Other",55400,100,756763.267678,27346.651026,1048825.50063568,18.9318682425213,75235.814651286,1.35804719587159
2018,"Glenlong C.C & A.I.R",34999405,"35 Glen Long Ave","Toronto","Ontario","M6B 2M1","Canada","Community centres",10236,100,379096.201773,40695.749488,813726.80630484,79.4965617726495,89549.420819638,8.74847800113697
2018,"HTO Park",34999362,"339 Queens Quay West","Toronto","Ontario","M5V 1A2","Canada","Other",142298,100,31093.320824,0,31093.320824,0.218508487989993,932.79962472,0.00655525463969978
2018,"Harrison Pool",34999459,"15 Stephanie St","Toronto","Ontario","M5T 1B1","Canada","Indoor swimming pools",15263,100,238237.299055,97616.189656,1280778.20458108,83.9139228579624,194667.819300826,12.7542304462311
2018,"Harwood Hall Community Ctr",34999220,"85 Cayuga Ave","Toronto","Ontario","M6N 2G4","Canada","Community centres",4306,100,26376.96035,11699.776263,151330.57083884,35.1441177052578,23266.579011723,5.40329284991245
2018,"Health Office",34999121,"662 Jane St","Toronto","Ontario","M6N 4A7","Canada","Administrative offices and related facilities, including municipal council chambers",2540,70,12945.063125,1065.239296,24321.81880628,9.57551921507087,2434.676581366,0.958534087151969
2018,"High Park Library",35000327,"228 Roncesvalles Ave.","Toronto","Ontario","M6R 2L7","Canada","Public libraries",9494,70,161982.201126,17193.642043,345610.29814524,36.4030227665094,37888.452398383,3.99077863897019
2018,"Jane & Dundas",35000332,"620 Jane St","Toronto","Ontario","M6S 4A6","Canada","Public libraries",11603,70,154552.694503,14783.104839,312436.25418352,26.9271959134293,33034.925230809,2.84710206246738
2018,"Jesse Ketchum Childcare Centre",34999179,"7 Berryman St","Toronto","Ontario","M5R 1M7","Canada","Other",11550,100,23860.897195,27331.056666,315756.58238788,27.3382322413749,53218.786771236,4.60768716634078
2018,"Jimmie Simpson R.C",34999411,"870 Queen St E","Toronto","Ontario","M4M 3G9","Canada","Indoor recreational facilities",43906,100,1095405.321322,205192.904243,3286865.53863724,74.8614207315,427037.728690463,9.72618158544306
2018,"Joseph J. Piccininni R.C",34999461,"1369 St Clair Ave W","Toronto","Ontario","M6E 1C5","Canada","Indoor recreational facilities",70030,100,1117362.288472,170006.069969,2933027.11574092,41.8824377515482,360102.529064609,5.14211807888918
2018,"Locke",35000338,"3083 Yonge St.","Toronto","Ontario","M4N 2K7","Canada","Public libraries",11647,70,183567.398709,62938.446677,855750.00921936,73.4738567201305,126411.778027787,10.853591313453
2018,"Maria A Shchuka",35000341,"1745 Eglinton Ave W","Toronto","Ontario","M6E 2H4","Canada","Public libraries",25475,70,256028.003452,20604.475283,476083.79947444,18.6882747585649,47262.037122203,1.85523207545448
2018,"Matty Eckler R.C",34999464,"953 Gerrard St E","Toronto","Ontario","M4M 1Z4","Canada","Indoor recreational facilities",47383,100,550506.975806,118031.785588,1811086.44588584,38.2222832215318,243254.269388728,5.13378784350353
2018,"McCormick R.C",34999463,"66 Sheridan Ave","Toronto","Ontario","M6K 2G9","Canada","Indoor recreational facilities",43099,100,1056331.176129,156606.785591,2728891.64624088,63.3168204886628,332531.570404181,7.71552867593636
2018,"Metro Hall",34999123,"55 John St","Toronto","Ontario","M5V 3C6","Canada","Administrative offices and related facilities, including municipal council chambers",787186,70,8690881.448355,0,8690881.448355,11.0404420916467,260726.44345065,0.331213262749401
2018,"Moss Park Arena",34999460,"140 Sherbourne St","Toronto","Ontario","M5A 2R6","Canada","Indoor sports arenas",22335,100,895681.278457,0,895681.278457,40.1021391742557,26870.43835371,1.20306417522767
2018,"Mount Dennis",35000346,"1123 Weston Rd","Toronto","Ontario","M6N 3S3","Canada","Public libraries",11345,70,136646.588406,7406.115142,215743.89812256,19.0166503413451,18326.544839962,1.61538517760793
2018,"Mount Dennis Community Ctr",34999236,"4 Hollis St","Toronto","Ontario","M6M 4M9","Canada","Community centres",3003,100,52765.719395,4727.622021,103256.72257928,34.3845230034232,10664.733484191,3.5513598015954
2018,"Niagara C.C",34999238,"700 Wellington St W","Toronto","Ontario","M5V 1G7","Canada","Community centres",5296,100,69120.443922,0,69120.443922,13.0514433387462,2073.61331766,0.391543300162387
2018,"North District Office",34999096,"275 Merton St","Toronto","Ontario","M4S 1A7","Canada","Administrative offices and related facilities, including municipal council chambers",66747,70,437159.118292,39868.871875,862958.669917,12.9288008437383,89702.876420635,1.34392371822906
2018,"Northern District",35000351,"40 Orchard View Blvd.","Toronto","Ontario","M4R 1B9","Canada","Public libraries",114179,70,2686147.133355,131065.557138,4085927.28358884,35.7852782349542,332361.349262748,2.91087984009974
2018,"Oakwood Village",35000354,"341 Oakwood Ave.","Toronto","Ontario","M6E 2W1","Canada","Public libraries",17287,70,153880.2304,11805.533333,279963.32639644,16.1950209056771,27294.836444693,1.57892268436935
2018,"Old City Hall - Cenotaph",34999126,"60 Queen St W","Toronto","Ontario","M5H 2M3","Canada","Other",1,168,9089.371972,0,9089.371972,9089.371972,272.68115916,272.68115916
2018,"Palmerston",35000355,"560 Palmerston Ave.","Toronto","Ontario","M6G 2P7","Canada","Public libraries",8493,70,175675.458957,0,175675.458957,20.684735541858,5270.26376871,0.62054206625574
2018,"Pape Avenue Multiuse Building",34999138,"126 Pape Ave","Toronto","Ontario","M4M 2V8","Canada","Administrative offices and related facilities, including municipal council chambers",9365,70,85638.054839,23231.588544,333751.42048892,35.6381655620844,47197.023238194,5.03972485191607
2018,"Pape Danforth",35000356,"701 Pape Ave.","Toronto","Ontario","M4K 3S6","Canada","Public libraries",8181,70,146080.985693,11026.868333,263847.93948944,32.2513066238162,25565.043638483,3.12492893759724
2018,"Perth Dupont",35000359,"1589 Dupont St.","Toronto","Ontario","M6P 3S5","Canada","Public libraries",3627,70,23266.683667,4915.187684,75760.88813212,20.8880309159415,10140.076050974,2.79571989274166
2018,"Police Headquarters",35000285,"40 College St.","Toronto","Ontario","M5G 2J3","Canada","Police stations and associated offices and facilities",425000,168,10091337.604774,467349.732667,15082632.7496576,35.4885476462531,1200518.96459653,2.824750504933
2018,"Police Marine Hq",35000286,"259 Queens Quay W.","Toronto","Ontario","M5V 1A2","Canada","Police stations and associated offices and facilities",23035,168,351780.720571,52486.614318,912337.76148724,39.6065882998585,111380.207722008,4.83525972311734
2018,"Property Dept Workshop",34999127,"786 Dundas St E","Toronto","Ontario","M4M 1R1","Canada","Administrative offices and related facilities, including municipal council chambers",39170,70,119614.56185,106591.62402,1258013.1063836,32.116750226796,208350.94659792,5.31914594327087
2018,"Property Maintenance Office",34999132,"149 River St","Toronto","Ontario","M5A 3P8","Canada","Administrative offices and related facilities, including municipal council chambers",13487,70,127005.602241,27474.865227,420437.16286536,31.1735124835293,56589.384168297,4.19584667963943
2018,"Public Health HQ",34999128,"277 Victoria St","Toronto","Ontario","M5B 1W2","Canada","Administrative offices and related facilities, including municipal council chambers",111385,70,1889680.717165,31349.151515,2224489.6553452,19.9711779444737,116912.141575265,1.04962195605571
2018,"Queen Street Office",34999105,"1631 Queen St. E.","Toronto","Ontario","M4L 1G4","Canada","Administrative offices and related facilities, including municipal council chambers",25327,70,312114.850573,37404.054285,711590.1503368,28.096108908943,81216.633798675,3.20672143556975
2018,"Riverdale",35000363,"370 Broadview Ave.","Toronto","Ontario","M4K 2M8","Canada","Public libraries",9655,70,154109.296988,16903.850209,334642.41722012,34.6600121408721,37095.575161129,3.84211032222983
2018,"Rotherham Ave 15",34999390,"15 Rotherham Ave","Toronto","Ontario","M6M 1L9","Canada","Fire stations and associated offices and facilities",23002,168,158350.286337,26789.851928,444465.90492804,19.3229243078011,56213.814143798,2.44386636569855
2018,"Runnymede",35000364,"2178 Bloor St. W.","Toronto","Ontario","M6S 1M8","Canada","Public libraries",12034,70,135495.809516,20324.063145,352556.8039046,29.2967262676251,43107.399587025,3.58213391948022
2018,"Sanderson",35000366,"327 Bathurst St","Toronto","Ontario","M5T 1J1","Canada","Public libraries",12701,70,181921.814292,24541.485306,444024.87736008,34.9598360255161,52601.847701586,4.14155166534808
2018,"Scadding Court Community Ctr",34999469,"707 Dundas St W","Toronto","Ontario","M5T 2W6","Canada","Community centres",46694,100,988592.842032,123554.451677,2308154.38594236,49.4314983925635,267005.886932477,5.71820548534024
2018,"Spadina Road",35000368,"10 Spadina Rd.","Toronto","Ontario","M5R 2S7","Canada","Public libraries",3950,70,68558.816876,6533.50732,138336.6750536,35.0219430515443,14607.632068,3.69813470075949
2018,"St Albans Boys Club",34999470,"843 Palmerston Ave","Toronto","Ontario","M6G 2R8","Canada","Indoor recreational facilities",23293,100,293723.183563,78792.214848,1135224.03813964,48.7367036508668,160171.540229898,6.87638089683158
2018,"St James Town C.C.",34999263,"495 Sherbourne St","Toronto","Ontario","M4X 1K7","Canada","Community centres",41904,100,825809.715162,200732.434515,2969632.1157822,70.8675094449742,410381.298158175,9.79336813092246
2018,"St Lawrence",35000370,"171 Front St. E.","Toronto","Ontario","M5A 4H3","Canada","Public libraries",4833,70,48401.374449,0,48401.374449,10.0147681458721,1452.04123347,0.300443044376164
2018,"Stan Wadlow Clubhouse",34999255,"373 Cedarvale Ave","Toronto","Ontario","M4C 4K7","Canada","Indoor recreational facilities",10323,100,81505.725001,30262.25046,404706.5599138,39.2043553147147,60578.95488369,5.86834785272595
2018,"Toronto Reference Library",35000374,"789 Yonge St","Toronto","Ontario","M4W 2G8","Canada","Public libraries",416025,70,7946049.491871,427687.8505,12513755.735211,30.0793359418569,1059969.84556663,2.54785132039332
2018,"Trinity Comm Rec Ctr",34999473,"155 Crawford St","Toronto","Ontario","M6J 2V5","Canada","Indoor recreational facilities",36909,100,628900.041176,209104.846007,2862139.79653076,77.545850511549,420557.410414727,11.3944406625681
2018,"Unknown",34999123,"55 John Street","Toronto","Ontario","M5V 3C6","Canada","Other",6,168,70262.440696,0,70262.440696,11710.4067826667,2107.87322088,351.31220348
2018,"Wallace-Emerson C.C",34999420,"1260 Dufferin St","Toronto","Ontario","M6H 4C3","Canada","Indoor swimming pools",51882,100,990708.487968,121635.798824,2289778.81940832,44.1343591112201,263383.624179944,5.07658964920288
2018,"Ward's Island Sewage Pumping Station",34999363,"235 Cibola Ave","Toronto","Ontario","M5J 2W6","Canada","Facilities related to the pumping of sewage",1,168,2703.323716,0,2703.323716,2703.323716,81.09971148,81.09971148
2018,"Waterfront Neighbourhood Centre",34999262,"627 Queens Quay West","Toronto","Ontario","M5V 3G3","Canada","Community centres",123214,100,1229059.584552,72711.126538,2005614.41597784,16.2774880774737,176549.861616058,1.43287176470253
2018,"Weston",35000376,"2 King St","Toronto","Ontario","M9N 1K9","Canada","Public libraries",11948,70,150449.447615,13198.182142,291406.03289156,24.3895240116806,29867.191323232,2.49976492494409
2018,"Wychwood",35000379,"1431 Bathurst St.","Toronto","Ontario","M5R 3J2","Canada","Public libraries",6383,70,166384.718273,7768.161291,249348.68086088,39.0644964532163,19914.179388201,3.11987770455914
2018,"York Civic Center",34999140,"2700 Eglinton Ave W","Toronto","Ontario","M6M 1V1","Canada","Administrative offices and related facilities, including municipal council chambers",72915,70,1241941.161548,98679.058534,2295833.50669112,31.4864363531663,226820.706290254,3.11075507495377
2018,"Yorkville",35000381,"22 Yorkville Ave.","Toronto","Ontario","M4W 1L4","Canada","Public libraries",9052,70,181956.274932,19866.724632,394132.89400176,43.5409737076624,43622.666266032,4.81911911909324
