"Year","Property_Name","Portfolio_Manager_ID","Street_Address","City","Province","Postal_Code","Country","Property_Type_Raw","GFA_sqft","Weekly_Operating_Hours","Electric_Grid_kWh","Natural_Gas_m3","Total_Energy_ekWh","EUI_ekWh_sqft","Total_GHG_kg","GHG_Intensity_kg_sqft"
2020,"Evelyn Gregory Library",35000321,"120 TROWELL AVE","Toronto","Ontario","M6M 1L7","Canada","Public libraries",6200,70,92321.617829,14340.612848,245479.36304564,39.5934456525226,30594.930669365,4.93466623699436
2020,"FM Corporate Services",34999123,"55 John St","Toronto","Ontario","M5V 3C6","Canada","Other",1,100,48217.40812,0,48217.40812,48217.40812,1591.17446796,1591.17446796
2020,"Fairbank Memorial Community Centre",34999214,"2213 DUFFERIN ST","Toronto","Ontario","M6E 3S2","Canada","Community centres",19364,100,254366.617332,31977.160294,595882.68927192,30.7727065312911,69822.22329673,3.60577480359068
2020,"Fairbank Park Pool",34999214,"2213 DUFFERIN ST","Toronto","Ontario","M6E 3S2","Canada","Other",126,100,97576.621102,7806.588962,180950.99121616,1436.11897790603,18216.485892368,144.575284860064
2020,"Fairmount Park Community Centre",34999456,"1725 GERRARD ST E","Toronto","Ontario","M4L 2B3","Canada","Indoor swimming pools",4359,100,6090.127689,0,6090.127689,1.39713872195458,200.974213737,0.046105577824501
2020,"Fire Academy",34999302,"895 EASTERN AVE","Toronto","Ontario","M4L 1A2","Canada","Fire stations and associated offices and facilities",61214,168,718958.908774,99407.98931,1780636.2346048,29.0887090306923,214688.391454052,3.50717795690613
2020,"Fire Station 131",34999315,"3135 YONGE ST","Toronto","Ontario","M4N 2K8","Canada","Fire stations and associated offices and facilities",5845,168,57908.146647,10051.465464,165257.79780252,28.2733614717742,21219.833995695,3.63042497787767
2020,"Fire Station 132",34999316,"476 LAWRENCE AVE W","Toronto","Ontario","M5M 1C4","Canada","Fire stations and associated offices and facilities",7664,168,90688.418623,7451.645992,170271.99781756,22.2171187131472,17307.329765191,2.25826327833912
2020,"Fire Station 134",34999318,"16 MONTGOMERY AVE","Toronto","Ontario","M4R 1C8","Canada","Fire stations and associated offices and facilities",7126,168,46204.088886,11800.091786,172229.06916048,24.1691087791861,24192.711254144,3.39499175612461
2020,"Fire Station 135",34999319,"325 CHAPLIN CRES","Toronto","Ontario","M5N 2M9","Canada","Fire stations and associated offices and facilities",12718,168,161983.379193,35118.806953,537052.23745104,42.2277274297091,72808.679670082,5.72485293836153
2020,"Fire Station 135 - OLD",34999320,"641 EGLINTON AVE W","Toronto","Ontario","M5N 1C5","Canada","Fire stations and associated offices and facilities",10592,168,16744.7066,0,16744.7066,1.58088242069486,552.5753178,0.0521691198829305
2020,"Fire Station 224",34999335,"1313 WOODBINE AVE","Toronto","Ontario","M4C 4E9","Canada","Fire stations and associated offices and facilities",3767,168,64130.638799,5545.960931,123361.50154208,32.7479430693071,12770.102028818,3.38999257467959
2020,"Fire Station 226",34999337,"87 MAIN ST","Toronto","Ontario","M4E 2V6","Canada","Fire stations and associated offices and facilities",11808,168,51817.081085,34283.47628,417964.6077554,35.3967316866023,67568.521609685,5.72226639648416
2020,"Fire Station 227",34999338,"1904 QUEEN ST E","Toronto","Ontario","M4L 1H4","Canada","Fire stations and associated offices and facilities",10484,168,69443.859483,18363.496969,265566.00711192,25.3305996863716,37567.925040388,3.58335797790805
2020,"Fire Station 311",34999349,"20 BALMORAL AVE","Toronto","Ontario","M4V 1J4","Canada","Fire stations and associated offices and facilities",12755,168,58775.470567,16489.226143,234880.40577424,18.4147711308695,33615.393949414,2.63546796937781
2020,"Fire Station 312",34999350,"34 YORKVILLE AVE","Toronto","Ontario","M4W 1L4","Canada","Fire stations and associated offices and facilities",9806,168,107835.327711,19941.396677,320809.44422136,32.715627597528,41865.98883098,4.26942574250255
2020,"Fire Station 313",34999351,"441 BLOOR ST E","Toronto","Ontario","M4W 1J1","Canada","Fire stations and associated offices and facilities",12099,168,133407.536197,10008.646785,240299.8838608,19.8611359501446,23629.059168486,1.95297621030548
2020,"Fire Station 314",34999352,"12 GROSVENOR ST","Toronto","Ontario","M4Y 1A8","Canada","Fire stations and associated offices and facilities",11937,168,55116.662582,22401.024374,294359.60289632,24.6594289098031,44851.21768766,3.75732744304767
2020,"Fire Station 315",34999353,"132 BELLEVUE AVE","Toronto","Ontario","M5T 2N9","Canada","Fire stations and associated offices and facilities",7244,168,28929.268475,10970.421286,146093.36780948,20.1674996976091,22028.845150081,3.04097807151864
2020,"Fire Station 322",34999355,"256 COSBURN AVE","Toronto","Ontario","M4J 2M1","Canada","Fire stations and associated offices and facilities",7535,168,41275.337629,15776.235862,209765.53663516,27.8388237073869,31668.235232659,4.20281821269529
2020,"Fire Station 323",34999356,"153 CHATHAM AVE","Toronto","Ontario","M4J 1K8","Canada","Fire stations and associated offices and facilities",10236,168,101326.136662,33007.566065,453846.9422362,44.3383101051387,66751.296920711,6.52122869487212
2020,"Fire Station 324",34999357,"840 GERRARD ST E","Toronto","Ontario","M4M 1Y7","Canada","Fire stations and associated offices and facilities",13153,168,56777.905413,24752.83346,321138.1667658,24.4155832711777,49423.863955289,3.75761149207702
2020,"Fire Station 325",34999358,"475 DUNDAS ST E","Toronto","Ontario","M5A 2B5","Canada","Fire stations and associated offices and facilities",10129,168,131929.641563,22614.115,373448.389763,36.869225961398,47795.393086579,4.71866848519883
2020,"Fire Station 331",59463292,"33 CLAREMONT ST","Toronto","Ontario","M6J 2M3","Canada","Fire stations and associated offices and facilities",10979,168,77836.794314,12504.339499,211383.14016332,19.2534056073704,26589.450389941,2.4218462874525
2020,"Fire Station 332",34999360,"260 ADELAIDE ST W","Toronto","Ontario","M5H 1X6","Canada","Fire stations and associated offices and facilities",24865,168,286337.898516,51548.374487,836874.53803716,33.6567278518866,108473.578040555,4.36250062499718
2020,"Fire Station 333",34999361,"207 FRONT ST E","Toronto","Ontario","M5A 1E8","Canada","Fire stations and associated offices and facilities",12723,168,131006.934584,17724.63088,320305.9923824,25.1753511264953,38372.244761752,3.01597459417999
2020,"Fire Station 334/TPS Station #36",34999362,"339 QUEENS QUAY W","Toronto","Ontario","M5V 1A2","Canada","Fire stations and associated offices and facilities",13003,168,384728.671387,23852.169999,639469.84697632,49.1786393121833,58516.06472385,4.50019724093286
2020,"Fire Station 335/TPS Station #59",34999363,"235 CIBOLA AVE","Toronto","Ontario","M5J 2W6","Canada","Fire stations and associated offices and facilities",4402,168,114412.515542,6282.652546,181511.24473328,41.2338129789368,15844.588553752,3.59940675914403
2020,"Fire Station 341",34999364,"555 OAKWOOD AVE","Toronto","Ontario","M6E 2X4","Canada","Fire stations and associated offices and facilities",9268,168,76304.567588,26053.458461,354555.50395148,38.2558808752136,52566.744433985,5.67185416853528
2020,"Fire Station 342",34999365,"106 ASCOT AVE","Toronto","Ontario","M6E 1G2","Canada","Fire stations and associated offices and facilities",3057,168,29258.736808,11598.013004,153125.51569072,50.0901261664115,23245.321295348,7.60396509497808
2020,"Fire Station 343",34999366,"65 HENDRICK AVE","Toronto","Ontario","M6G 3S4","Canada","Fire stations and associated offices and facilities",9827,168,61351.470014,20955.632333,285157.62333044,29.0177697497141,42280.368222155,4.30246954535006
2020,"Fire Station 344",34999367,"240 HOWLAND AVE","Toronto","Ontario","M5R 3B6","Canada","Fire stations and associated offices and facilities",11238,168,56247.509947,25137.914712,324720.43907116,28.8948602127745,50146.101990003,4.46219095835585
2020,"Fire Station 345",34999368,"1285 DUFFERIN ST","Toronto","Ontario","M6H 4C2","Canada","Fire stations and associated offices and facilities",12809,168,127423.730943,42333.744184,579548.11882812,45.2453836230869,85528.105698583,6.67718835963643
2020,"Fire Station 421",34999373,"6 LAMBTON AVE","Toronto","Ontario","M6N 2S1","Canada","Fire stations and associated offices and facilities",9461,168,102692.657294,25204.870798,371880.67741664,39.3066988073819,51807.41449366,5.47589202977064
2020,"Fire Station 422",34999374,"590 JANE ST","Toronto","Ontario","M6S 4A6","Canada","Fire stations and associated offices and facilities",7944,168,63086.869609,16815.24,242673.632809,30.5480403838117,34383.942737097,4.32829087828512
2020,"Fire Station 423",34999375,"358 KEELE ST","Toronto","Ontario","M6P 2K7","Canada","Fire stations and associated offices and facilities",12335,168,112047.988971,25343.172861,382713.07512648,31.0265970917292,52381.818702024,4.24660062440405
2020,"Fire Station 424",34999376,"462 RUNNYMEDE RD","Toronto","Ontario","M6S 2Z3","Canada","Fire stations and associated offices and facilities",5866,168,39149.654715,12795.159008,175801.95292044,29.9696476168496,25871.439059963,4.41040556767184
2020,"Fire Station 425",34999377,"83 DEFOREST RD","Toronto","Ontario","M6S 1J5","Canada","Fire stations and associated offices and facilities",7955,168,56873.118911,8076.309495,143128.1043176,17.9922192731112,17391.403463958,2.18622293701546
2020,"Fire Station 426",34999378,"140 LANSDOWNE AVE","Toronto","Ontario","M6K 2V9","Canada","Fire stations and associated offices and facilities",12486,168,183810.996029,19477.488345,391830.5715536,31.3815931085696,43482.017979702,3.48246179558722
2020,"Fire Station 442",34999385,"2015 Lawrence Ave W","Toronto","Ontario","M9N 3V5","Canada","Fire stations and associated offices and facilities",15479,168,212933.658936,14819.324516,371204.04476688,23.9811386243866,35494.733140124,2.29308954972052
2020,"Fire Warehouse & Mechanical Building",34999390,"15 ROTHERHAM AVE","Toronto","Ontario","M6M 1L9","Canada","Fire stations and associated offices and facilities",23002,168,180784.157807,29803.908108,499089.89640044,21.6976739588053,63219.184683099,2.74842121046426
2020,"Forensic Service, Store & Garage",35000277,"2050 JANE ST","Toronto","Ontario","M9N 2V3","Canada","Police stations and associated offices and facilities",62484,168,1557970.104193,250850.484781,4237053.28165408,67.810211920717,533296.79470267,8.53493365825924
2020,"Forest Hill Community Centre",34999218,"700 EGLINTON AVE W","Toronto","Ontario","M5N 1B9","Canada","Community centres",32841,100,527374.264194,61453.524195,1183697.9025966,36.0432965682105,135455.570696997,4.12458727496109
2020,"Forestry W District Office",34999118,"1 Bathurst St","Toronto","Ontario","M5V 2N8","Canada","Administrative offices and related facilities, including municipal council chambers",8999,70,65462.436778,19459.194516,273286.63420888,30.3685558627492,39541.37307891,4.393974117003
2020,"Former Hydro Building",34999119,"1652 KEELE ST","Toronto","Ontario","M6M 3W3","Canada","Administrative offices and related facilities, including municipal council chambers",22497,70,218744.270774,28131.985539,519193.87633052,23.0783605072019,61260.105155961,2.7230344115198
2020,"Fort York Library",35000323,"190 FORT YORK BLVD","Toronto","Ontario","M5V 0E7","Canada","Public libraries",16008,70,241608.008839,11035.926109,359471.69968312,22.4557533535182,29173.078347076,1.82240619359545
2020,"Frankland Community Centre",34999457,"816 LOGAN AVE","Toronto","Ontario","M4K 3E1","Canada","Indoor swimming pools",15308,100,20613.514711,0,20613.514711,1.34658444675986,680.245985463,0.0444372867430755
2020,"Gerrard Ashdale Library",35000324,"1432 GERRARD ST E","Toronto","Ontario","M4L 1Z6","Canada","Public libraries",6504,70,51118.426143,6760.967742,123325.56162756,18.9614947151845,14674.727095101,2.25626185349031
2020,"Glenlong Community Centre",34999405,"35 GLEN LONG AVE","Toronto","Ontario","M6B 2M1","Canada","Indoor recreational facilities",10236,100,394078.122742,44351.074808,867747.60169144,84.7740916072137,98202.992756654,9.59388362218191
2020,"HTO Park",34999362,"339 Queens Quay West","Toronto","Ontario","M5V 1A2","Canada","Other",178,100,38637.731143,0,38637.731143,217.065905297753,1275.045127719,7.16317487482584
2020,"Harrison Pool",34999459,"15 STEPHANIE ST","Toronto","Ontario","M5T 1B1","Canada","Indoor swimming pools",15263,100,170973.109857,53717.274999,744673.60684632,48.7894651671572,108832.99789836,7.13051155725349
2020,"Harwood Hall",34999220,"85 CAYUGA AVE","Toronto","Ontario","M6N 2G4","Canada","Community centres",4306,100,19916.852529,10384.655757,130824.97601376,30.3820195108593,20606.179842654,4.78545746462007
2020,"Health Office - Jane Street Clinic",34999121,"662 JANE ST","Toronto","Ontario","M6N 4A7","Canada","Administrative offices and related facilities, including municipal council chambers",2540,70,17990.234878,316.141333,21366.62431444,8.41205681670866,1200.985251667,0.472828839238976
2020,"High Park",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",168,100,383050.682916,31535.898961,719854.08381948,4284.84573702071,73221.134440309,435.84008595422
2020,"High Park Forest School",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Community centres",1,100,61276.250978,0,61276.250978,61276.250978,2022.116282274,2022.116282274
2020,"High Park Greenhouses",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",60386,168,585453.138174,521113.95905,6150950.220828,101.8605342435,1020379.86889479,16.8976231062629
2020,"High Park Ice Rink",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",172,100,340909.246096,974.951784,351321.73114912,2042.56820435535,13122.887498232,76.2958575478605
2020,"High Park Library",35000327,"228 RONCESVALLES AVE","Toronto","Ontario","M6R 2L7","Canada","Public libraries",8850,70,99403.057086,20360.728596,316855.63849128,35.8028970046644,42393.260516754,4.79019892844678
2020,"High Park Tennis Club",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",169,100,36188.550112,6746.431604,108240.43964272,640.475974217278,14154.11726498,83.7521731655621
2020,"Island Water Treatment Plant",34999256,"446 LAKESHORE AVE","Toronto","Ontario","M5J 2H3","Canada","Facilities related to the treatment of water",64196,168,7089825.66029,36678.824645,7481555.5074986,116.542393723886,304424.268932615,4.74210650091306
2020,"Jane & Dundas Library",35000332,"620 JANE ST","Toronto","Ontario","M6S 4A6","Canada","Public libraries",11955,70,158181.412588,14837.626425,316647.262807,26.4865966379757,33723.066977829,2.82083370789034
2020,"Jesse Ketchum Early Learning & Child Care Centre",34999179,"7 BERRYMAN ST","Toronto","Ontario","M5R 1M7","Canada","Other",11550,100,149136.459034,21437.735576,378091.47498568,32.7351926394528,46103.393189618,3.9916357739929
2020,"Jimmie Simpson Recreation Centre",34999411,"870 QUEEN ST E","Toronto","Ontario","M4M 3G9","Canada","Indoor recreational facilities",43906,100,838423.431451,150101.495484,2441507.40322012,55.6076026789077,316012.946062647,7.19748886399688
2020,"John Innes Community Recreation Centre",34999460,"140 SHERBOURNE ST","Toronto","Ontario","M5A 2R6","Canada","Indoor swimming pools",28055,100,427116.160714,68213.833636,1155639.90394648,41.1919409711809,145133.607718318,5.1731815262277
2020,"Jones Library",35000334,"118 JONES AVE","Toronto","Ontario","M4M 2Z7","Canada","Public libraries",3636,70,82178.138072,3529.57108,119873.9572064,32.9686350952695,9492.184601056,2.61061182647305
2020,"Joseph J. Piccininni Community Centre",34999461,"1369 ST CLAIR AVE W","Toronto","Ontario","M6E 1C5","Canada","Indoor swimming pools",70030,100,789006.099774,128439.997566,2160745.27377888,30.8545662398812,272770.436616828,3.89505121543379
2020,"June Rowlands Park",34999227,"220 DAVISVILLE AVE","Toronto","Ontario","M4S 1G8","Canada","Community centres",2777,100,32898.58725,5707.325424,93852.82277832,33.7964792143752,12049.425518754,4.33900810902197
2020,"Ledbury Park",34999414,"146 LEDBURY ST","Toronto","Ontario","M5M 4J1","Canada","Indoor recreational facilities",5780,100,171701.568226,17664.532786,360358.77838048,62.3458094083875,39599.719233364,6.8511624971218
2020,"Lillian H Smith Library",35000337,"239 COLLEGE ST","Toronto","Ontario","M5T 1R5","Canada","Public libraries",38935,70,1180850.376096,106780.086174,2321261.69643432,59.6188955036425,244092.607951422,6.26923354183696
2020,"Locke Library",35000338,"3083 YONGE ST","Toronto","Ontario","M4N 2K7","Canada","Public libraries",11647,70,175155.506645,66666.299176,887151.58184468,76.1699649561844,133846.092436381,11.4918942591552
2020,"Main Square Community Centre",34999462,"245 MAIN ST","Toronto","Ontario","M4C 5R8","Canada","Indoor swimming pools",35123,100,487374.328194,94683.835455,1498597.6908534,42.6671323877061,197971.000739457,5.63650601427717
2020,"Main Street Library",35000340,"137 MAIN ST","Toronto","Ontario","M4E 2V9","Canada","Public libraries",8664,70,69324.858058,11602.453297,193239.05926996,22.3036772010572,24576.033099451,2.83656891729582
2020,"Maple Leaf Cottage",34999232,"62 LAING ST","Toronto","Ontario","M4L 2N2","Canada","Community centres",2842,100,9348.185058,2454.357005,35560.7178714,12.5125678646728,5023.309913519,1.76752635943666
2020,"Maria A Shchuka Library",35000341,"1745 EGLINTON AVE W","Toronto","Ontario","M6E 2H4","Canada","Public libraries",25475,70,323899.267505,30679.907082,651560.67514076,25.5764739996373,69624.777332187,2.73306289822128
2020,"Markdale Preschool",34999233,"41 MARKDALE AVE","Toronto","Ontario","M6C 1T4","Canada","Community centres",1829,100,12758.225653,0,12758.225653,6.97551976653909,421.021446549,0.23019215229579
2020,"Mary McCormick Recreation Centre",34999463,"66 SHERIDAN AVE","Toronto","Ontario","M6K 2G9","Canada","Indoor swimming pools",43099,100,613428.2205,53442.160164,1184190.49105152,27.4760549212631,122905.520951544,2.85170238176162
2020,"Masaryk-Cowan Community Recreation Centre",34999234,"212 COWAN AVE","Toronto","Ontario","M6K 2N6","Canada","Community centres",32270,100,283763.66171,23714.407059,537033.52910012,16.6418819057986,54919.576796769,1.70187718614097
2020,"Matty Eckler Playground",34999464,"953 GERRARD ST E","Toronto","Ontario","M4M 1Z4","Canada","Other",261,100,6173.859,0,6173.859,23.654632183908,203.737347,0.780602862068966
2020,"Matty Eckler Recreation Centre",34999464,"953 GERRARD ST E","Toronto","Ontario","M4M 1Z4","Canada","Indoor swimming pools",47383,100,483865.078387,92939.376129,1476457.61544472,31.1600703932786,194504.08913058,4.10493402972754
2020,"Metro Hall",34999123,"55 JOHN ST","Toronto","Ontario","M5V 3C6","Canada","Administrative offices and related facilities, including municipal council chambers",787186,70,7096587.902162,0,7096587.902162,9.01513479935111,234187.400771346,0.297499448378586
2020,"Mount Dennis Community Centre",34999236,"4 HOLLIS ST","Toronto","Ontario","M6M 4M9","Canada","Community centres",3003,100,37003.794515,5997.984732,101062.27145276,33.6537700475391,12743.253889167,4.2435077886004
2020,"Mount Dennis Early Learning & Child Care Centre",34999182,"1296 WESTON RD","Toronto","Ontario","M6M 4R3","Canada","Other",7350,100,59856.464255,0,59856.464255,8.14373663333333,1975.263320415,0.2687433089
