"Year","Property_Name","Portfolio_Manager_ID","Street_Address","City","Province","Postal_Code","Country","Property_Type_Raw","GFA_sqft","Weekly_Operating_Hours","Electric_Grid_kWh","Natural_Gas_m3","Total_Energy_ekWh","EUI_ekWh_sqft","Total_GHG_kg","GHG_Intensity_kg_sqft"
2019,"Archives and Records Centre",34999102,"255 SPADINA RD","Toronto","Ontario","M5R 2V3","Canada","Administrative offices and related facilities, including municipal council chambers",39590,70,466100.161677,55062.303643,1054165.56458424,26.6270665467098,119291.589986836,3.01317479128154
2019,"Armour Heights Community Centre",34999191,"2140 AVENUE RD","Toronto","Ontario","M5M 4M7","Canada","Community centres",19773,100,193447.62412,25112.632581,461650.54008508,23.3475213718242,53851.348287581,2.72347889989283
2019,"Atlantic Ave Storage Bldg",34999103,"98 ATLANTIC AVE","Toronto","Ontario","M6K 1X9","Canada","Administrative offices and related facilities, including municipal council chambers",43002,70,66727.959278,37176.999999,463778.31926732,10.7850406787433,73352.127817141,1.70578409881264
2019,"Beaches Employment & Social Services",34999105,"1631 QUEEN ST E","Toronto","Ontario","M4L 1G4","Canada","Administrative offices and related facilities, including municipal council chambers",25327,70,265062.596028,39598.622103,687975.88008804,27.1637335684463,83755.768344675,3.30697549432128
2019,"Beaches Library",35000299,"2161 QUEEN ST E","Toronto","Ontario","M4L 1J1","Canada","Public libraries",8000,70,93689.432986,13214.491765,234820.2050362,29.352525629525,28102.032237159,3.51275402964488
2019,"Beaches Recreation Centre",34999451,"6 WILLIAMSON RD","Toronto","Ontario","M4E 1K5","Canada","Indoor swimming pools",14445,100,166583.835387,0,166583.835387,11.5322835158879,4830.931226223,0.334436221960748
2019,"Bloor Gladstone Library",35000302,"1101 BLOOR ST W","Toronto","Ontario","M6H 1M7","Canada","Public libraries",20627,70,348435.412194,36621.587741,739553.96926788,35.8536854253105,80454.697004087,3.90045556814307
2019,"Carpark 36 (Nathan Phillips Square)",34999109,"100 QUEEN ST W","Toronto","Ontario","M5H 2N1","Canada","Parking garages",598473,168,4446339.086711,2786.185792,4476095.55096956,7.47919379983652,134296.096421051,0.224397920075009
2019,"Centre Island Police Division",35000273,"31 AVENUE OF THE ISLANDS","Toronto","Ontario","M5J 2C3","Canada","Police stations and associated offices and facilities",1001,168,20937.250029,0,20937.250029,20.9163336953047,607.180250841,0.606573677163836
2019,"Chaplin Crescent Storage",34999107,"329 CHAPLIN CRES","Toronto","Ontario","M5N 2M9","Canada","Administrative offices and related facilities, including municipal council chambers",18299,70,169831.181882,25838.425645,445785.5677706,24.3611983043117,54560.719938623,2.98162303615624
2019,"Church Isabella Resident Coop",34999199,"56 WELLESLEY ST E","Toronto","Ontario","M4Y 1G2","Canada","Community centres",19106,100,908.930219,0,908.930219,0.0475730251753376,26.358976351,0.00137961773008479
2019,"City Hall",34999109,"100 QUEEN ST W","Toronto","Ontario","M5H 2N1","Canada","Administrative offices and related facilities, including municipal council chambers",780061,70,21873667.824165,0,21873667.824165,28.0409709294081,634336.366900785,0.813188156952835
2019,"City Hall Ancillary Office Building",34999110,"75 ELIZABETH ST","Toronto","Ontario","M5G 1P4","Canada","Administrative offices and related facilities, including municipal council chambers",14768,70,183595.079788,25915.679171,460374.53333428,31.1737901770233,55108.277001343,3.73160055534554
2019,"City Kids Early Learning & Child Care Centre",34999177,"34 BATHURST ST","Toronto","Ontario","M5V 3W3","Canada","Other",8460,100,53546.657163,11225.054,173430.233883,20.5000276457447,23116.181791727,2.7324091952396
2019,"College Shaw Library",35000309,"766 COLLEGE ST","Toronto","Ontario","M6G 1C4","Canada","Public libraries",7684,70,89910.288163,9546.407157,191865.91659976,24.9695362571265,20946.046505324,2.72593005014628
2019,"Danforth Coxwell Library",35000310,"1675 DANFORTH AVE","Toronto","Ontario","M4C 5P2","Canada","Public libraries",9617,70,131640.776108,9228.625,230202.491108,23.9370376529063,21545.771132132,2.2403838132611
2019,"Danforth Early Learning & Child Care Centre",34999178,"1125 DANFORTH AVE","Toronto","Ontario","M4J 1M5","Canada","Other",6351,100,137179.231894,16923.468314,317921.87348752,50.0585535329114,36488.18035612,5.74526536862227
2019,"Davenport 1347",34999201,"1347 DAVENPORT RD","Toronto","Ontario","M6H 2H5","Canada","Community centres",2282,100,5602.407,3331.052,41178.04236,18.044716196319,6561.420695,2.87529390666082
2019,"Davenport Library",35000311,"1246 SHAW ST","Toronto","Ontario","M6G 3P1","Canada","Public libraries",3604,100,99518.384261,0,99518.384261,27.613314167869,2886.033143569,0.800786110868202
2019,"David Appleton Community Centre",34999202,"33 PRITCHARD AVE","Toronto","Ontario","M6N 1T4","Canada","Community centres",2906,100,54129.529673,7364.126398,132778.39960364,45.6911216805368,15716.243171075,5.40820480766518
2019,"Deer Park Library",35000313,"40 ST CLAIR AVE E","Toronto","Ontario","M4T 1M9","Canada","Public libraries",16558,70,374256.376373,33624.699195,733368.1637756,44.2908662746467,75446.482068412,4.55649728641213
2019,"Dufferin St Clair Library",35000316,"1625 DUFFERIN ST","Toronto","Ontario","M6H 3L9","Canada","Public libraries",11208,70,115629.991192,22521.462536,356159.21107648,31.7772315378729,46616.999276224,4.15926117739329
2019,"East York Civic Centre",34999114,"850 COXWELL AVE","Toronto","Ontario","M4C 5R1","Canada","Administrative offices and related facilities, including municipal council chambers",67544,70,1499532.965129,102383.484329,2592988.57776272,38.3896212507805,240165.12938475,3.55568413752147
2019,"East York Community Centre",34999454,"1081 PAPE AVE","Toronto","Ontario","M4K 3W6","Canada","Indoor swimming pools",31000,100,592037.816518,149227.657218,2185789.19560624,70.5093288905239,303835.4261948,9.80114278047742
2019,"Eastview Neighbourhood C.C.",34999208,"86 BLAKE ST","Toronto","Ontario","M4J 3C9","Canada","Community centres",25510,100,317637.164267,44225.76,789968.281067,30.9670043538612,94169.162723743,3.69146071045641
2019,"Eglinton Park",34999467,"200 Eglinton Ave. W","Toronto","Ontario","M4R 1C3","Canada","Other",1,100,11988.277882,0,11988.277882,11988.277882,347.660058578,347.660058578
2019,"Evelyn Gregory Library",35000321,"120 TROWELL AVE","Toronto","Ontario","M6M 1L7","Canada","Public libraries",6200,70,85543.690953,14071.644796,235828.85737428,38.0369124797226,29512.396690753,4.76006398237952
2019,"FM Corporate Services",34999123,"55 John St","Toronto","Ontario","M5V 3C6","Canada","Other",1,100,48461.29806,0,48461.29806,48461.29806,1405.37764374,1405.37764374
2019,"Fairbank Memorial Community Centre",34999214,"2213 DUFFERIN ST","Toronto","Ontario","M6E 3S2","Canada","Community centres",19364,100,291066.728294,38340.533333,700543.62429044,36.1776298435468,82093.099653219,4.23947013288675
2019,"Fairbank Park Pool",34999214,"2213 DUFFERIN ST","Toronto","Ontario","M6E 3S2","Canada","Other",126,100,114943.297894,6508.755627,184456.80799036,1463.94292055841,15836.675198393,125.687898399944
2019,"Fairmount Park Community Centre",34999456,"1725 GERRARD ST E","Toronto","Ontario","M4L 2B3","Canada","Indoor swimming pools",4359,100,6167.471994,0,6167.471994,1.41488231108052,178.856687826,0.0410315870213352
2019,"Fire Academy",34999302,"895 EASTERN AVE","Toronto","Ontario","M4L 1A2","Canada","Fire stations and associated offices and facilities",61214,168,778825.880129,127138.279476,2136662.70493268,34.9048045370778,266818.585397137,4.35878369976046
2019,"Fire Station 131",34999315,"3135 YONGE ST","Toronto","Ontario","M4N 2K8","Canada","Fire stations and associated offices and facilities",5845,168,66650.060646,17465.804684,253184.85467112,43.3164849736732,35484.662556698,6.07094312347271
2019,"Fire Station 132",34999316,"476 LAWRENCE AVE W","Toronto","Ontario","M5M 1C4","Canada","Fire stations and associated offices and facilities",7664,168,89333.935466,35723.934407,470865.55493276,61.4386162490553,71216.362124361,9.29232282415984
2019,"Fire Station 134",34999318,"16 MONTGOMERY AVE","Toronto","Ontario","M4R 1C8","Canada","Fire stations and associated offices and facilities",7126,168,42212.997706,16126.938387,214448.69967916,30.0938394161044,32204.025574901,4.51922896083371
2019,"Fire Station 135",34999319,"325 CHAPLIN CRES","Toronto","Ontario","M5N 2M9","Canada","Fire stations and associated offices and facilities",12718,168,159102.602742,51217.91534,706109.9385732,55.5205172647586,103003.590847658,8.09904001003759
2019,"Fire Station 135 - OLD",34999320,"641 EGLINTON AVE W","Toronto","Ontario","M5N 1C5","Canada","Fire stations and associated offices and facilities",10592,168,20771.304218,142,22287.864218,2.10421678795317,875.149822322,0.0826236614729985
2019,"Fire Station 224",34999335,"1313 WOODBINE AVE","Toronto","Ontario","M4C 4E9","Canada","Fire stations and associated offices and facilities",3767,168,60172.032314,15582.706668,226595.33952824,60.1527314914361,31679.368446334,8.40970757800213
2019,"Fire Station 226",34999337,"87 MAIN ST","Toronto","Ontario","M4E 2V6","Canada","Fire stations and associated offices and facilities",11808,168,50382.720589,30924.973618,380661.43882924,32.237587976731,60867.973217259,5.15480802991692
2019,"Fire Station 227",34999338,"1904 QUEEN ST E","Toronto","Ontario","M4L 1H4","Canada","Fire stations and associated offices and facilities",10484,168,69269.635399,20512.180348,288339.72151564,27.5028349404464,41412.717875079,3.95008755008384
2019,"Fire Station 311",34999349,"20 BALMORAL AVE","Toronto","Ontario","M4V 1J4","Canada","Fire stations and associated offices and facilities",12755,168,54627.360724,19806.564748,266161.47223264,20.8672263608499,39632.604341904,3.10722103817358
2019,"Fire Station 312",34999350,"34 YORKVILLE AVE","Toronto","Ontario","M4W 1L4","Canada","Fire stations and associated offices and facilities",9806,168,107838.598551,30090.394185,429204.0084468,43.7695297212727,60930.966587364,6.21364129995554
2019,"Fire Station 313",34999351,"441 BLOOR ST E","Toronto","Ontario","M4W 1J1","Canada","Fire stations and associated offices and facilities",12099,168,148330.884872,40052.464552,576091.20628736,47.6147786004926,81242.38006568,6.71480122867014
2019,"Fire Station 314",34999352,"12 GROSVENOR ST","Toronto","Ontario","M4Y 1A8","Canada","Fire stations and associated offices and facilities",11937,168,56592.754447,25210.219268,325837.89622924,27.2964644575052,50070.021092791,4.19452300350096
2019,"Fire Station 315",34999353,"132 BELLEVUE AVE","Toronto","Ontario","M5T 2N9","Canada","Fire stations and associated offices and facilities",7244,168,1068.727999,30332.17409,325016.3472802,44.8669722915792,58299.099538861,8.04791545263128
2019,"Fire Station 322",34999355,"256 COSBURN AVE","Toronto","Ontario","M4J 2M1","Canada","Fire stations and associated offices and facilities",7535,168,48937.66813,21158.316364,274908.48689752,36.4842052949595,42064.318111014,5.58252396961035
2019,"Fire Station 323",34999356,"153 CHATHAM AVE","Toronto","Ontario","M4J 1K8","Canada","Fire stations and associated offices and facilities",10236,168,116253.413808,46607.473992,614021.23604256,59.9864435367878,92904.306539064,9.0762315884197
2019,"Fire Station 324",34999357,"840 GERRARD ST E","Toronto","Ontario","M4M 1Y7","Canada","Fire stations and associated offices and facilities",13153,168,51525.7419,25899.386411,328131.18876948,24.9472507237497,51246.967810631,3.89621894705626
2019,"Fire Station 325",34999358,"475 DUNDAS ST E","Toronto","Ontario","M5A 2B5","Canada","Fire stations and associated offices and facilities",10129,168,148664.3155,29282.313871,461399.42764228,45.5523178637852,60562.590095691,5.97912825507859
2019,"Fire Station 331",59463292,"33 CLAREMONT ST","Toronto","Ontario","M6J 2M3","Canada","Fire stations and associated offices and facilities",10979,168,83008.482588,36737.529721,475365.30000828,43.2976864931487,72980.040589093,6.64723932863585
2019,"Fire Station 332",34999360,"260 ADELAIDE ST W","Toronto","Ontario","M5H 1X6","Canada","Fire stations and associated offices and facilities",24865,168,290872.614968,56494.761931,894236.67239108,35.9636707175178,116961.743503523,4.70387064160559
2019,"Fire Station 333",34999361,"207 FRONT ST E","Toronto","Ontario","M5A 1E8","Canada","Fire stations and associated offices and facilities",12723,168,135256.372885,40882.129288,571877.51368084,44.9483230119343,82457.005175913,6.48094043668262
2019,"Fire Station 334/TPS Station #36",34999362,"339 QUEENS QUAY W","Toronto","Ontario","M5V 1A2","Canada","Fire stations and associated offices and facilities",13003,168,395796.823645,26259.205806,676245.14165308,52.0068554682058,61922.042239031,4.76213506414143
2019,"Fire Station 335/TPS Station #59",34999363,"235 CIBOLA AVE","Toronto","Ontario","M5J 2W6","Canada","Fire stations and associated offices and facilities",4402,168,113695.023033,8749.52031,207139.8999438,47.0558609595184,20104.984183467,4.56723856961995
2019,"Fire Station 341",34999364,"555 OAKWOOD AVE","Toronto","Ontario","M6E 2X4","Canada","Fire stations and associated offices and facilities",9268,168,73332.387412,27671.469333,368863.67988844,39.7997065050108,55283.531823641,5.96499048593451
2019,"Fire Station 342",34999365,"106 ASCOT AVE","Toronto","Ontario","M6E 1G2","Canada","Fire stations and associated offices and facilities",3057,168,26484.775839,14287.467319,179074.92680592,58.5786479574485,28214.28321913,9.22940242693163
2019,"Fire Station 343",34999366,"65 HENDRICK AVE","Toronto","Ontario","M6G 3S4","Canada","Fire stations and associated offices and facilities",9827,168,53676.429965,27014.64428,342192.8308754,34.8216984710899,53451.748130865,5.4392742577455
2019,"Fire Station 344",34999367,"240 HOWLAND AVE","Toronto","Ontario","M5R 3B6","Canada","Fire stations and associated offices and facilities",11238,168,69443.191759,24384.667273,329871.43823464,29.3532157176224,48856.798392444,4.34746381851255
2019,"Fire Station 345",34999368,"1285 DUFFERIN ST","Toronto","Ontario","M6H 4C2","Canada","Fire stations and associated offices and facilities",12809,168,134014.846773,42270.033834,585458.80812012,45.7068317682973,85087.165551531,6.64276411519486
2019,"Fire Station 421",34999373,"6 LAMBTON AVE","Toronto","Ontario","M6N 2S1","Canada","Fire stations and associated offices and facilities",9461,168,109856.248523,29001.125794,419588.27200292,44.3492518764317,58896.993857441,6.22523981158873
2019,"Fire Station 422",34999374,"590 JANE ST","Toronto","Ontario","M6S 4A6","Canada","Fire stations and associated offices and facilities",7944,168,61289.530933,24097.24,318648.054133,40.1117892916667,48068.194437057,6.05088046790748
2019,"Fire Station 423",34999375,"358 KEELE ST","Toronto","Ontario","M6P 2K7","Canada","Fire stations and associated offices and facilities",12335,168,112163.598776,42555.654627,566657.99019236,45.9390344703981,85002.156902971,6.89113554138395
2019,"Fire Station 424",34999376,"462 RUNNYMEDE RD","Toronto","Ontario","M6S 2Z3","Canada","Fire stations and associated offices and facilities",5866,168,39831.474732,34531.573521,408628.67993628,69.66053186776,67490.265501069,11.5053299524495
2019,"Fire Station 425",34999377,"83 DEFOREST RD","Toronto","Ontario","M6S 1J5","Canada","Fire stations and associated offices and facilities",7955,168,55815.723359,11684.474017,180605.90586056,22.7034451113212,24064.530564068,3.02508240905946
2019,"Fire Station 426",34999378,"140 LANSDOWNE AVE","Toronto","Ontario","M6K 2V9","Canada","Fire stations and associated offices and facilities",12486,168,179842.793188,39171.630793,598195.81005724,47.9093232466154,80464.143755805,6.44434917153652
2019,"Fire Station 442",34999385,"2015 Lawrence Ave W","Toronto","Ontario","M9N 3V5","Canada","Fire stations and associated offices and facilities",15479,168,225850.755806,15688.450643,393403.40867324,25.4152987061981,36687.185603577,2.37012633914187
2019,"Fire Warehouse & Mechanical Building",34999390,"15 ROTHERHAM AVE","Toronto","Ontario","M6M 1L9","Canada","Fire stations and associated offices and facilities",23002,168,187749.525061,34607.290834,557355.39116812,24.2307360737379,71925.341918883,3.1269168732668
2019,"Forensic Service, Store & Garage",35000277,"2050 JANE ST","Toronto","Ontario","M9N 2V3","Canada","Police stations and associated offices and facilities",62484,168,1575954.266742,230789.571088,4040786.88596184,64.6691454766315,489049.439795566,7.82679469617128
2019,"Forest Hill Community Centre",34999218,"700 EGLINTON AVE W","Toronto","Ontario","M5N 1B9","Canada","Community centres",32841,100,595800.678838,74392.600806,1390313.65544608,42.3346930801766,160186.405834628,4.87763484165001
2019,"Forestry W District Office",34999118,"1 Bathurst St","Toronto","Ontario","M5V 2N8","Canada","Administrative offices and related facilities, including municipal council chambers",8999,70,82232.951163,27634.713871,377371.69530528,41.9348477947861,55471.040929918,6.16413389597933
2019,"Former Hydro Building",34999119,"1652 KEELE ST","Toronto","Ontario","M6M 3W3","Canada","Administrative offices and related facilities, including municipal council chambers",22497,70,238210.039291,38395.00331,648268.6746418,28.8157831996177,80664.892497949,3.58558441116367
2019,"Fort York Library",35000323,"190 FORT YORK BLVD","Toronto","Ontario","M5V 0E7","Canada","Public libraries",16008,70,286110.285774,15178.375478,448215.33587904,27.9994587630585,37454.857580684,2.33975871943303
2019,"Frankland Community Centre",34999457,"816 LOGAN AVE","Toronto","Ontario","M4K 3E1","Canada","Indoor swimming pools",15308,100,25125.262277,0,25125.262277,1.64131580069245,728.632606033,0.047598158220081
2019,"Gerrard Ashdale Library",35000324,"1432 GERRARD ST E","Toronto","Ontario","M4L 1Z6","Canada","Public libraries",6504,70,72728.771135,6911.093738,146539.25225684,22.5306353408426,15385.345433613,2.36552051562315
2019,"Glenlong Community Centre",34999405,"35 GLEN LONG AVE","Toronto","Ontario","M6B 2M1","Canada","Indoor recreational facilities",10236,100,405606.870948,48829.229898,927103.04625864,90.572786856061,105563.54989155,10.3129689225821
2019,"HTO Park",34999362,"339 Queens Quay West","Toronto","Ontario","M5V 1A2","Canada","Other",178,100,15522.049113,0,15522.049113,87.2025231067416,450.139424277,2.52887317009551
2019,"Harrison Pool",34999459,"15 STEPHANIE ST","Toronto","Ontario","M5T 1B1","Canada","Indoor swimming pools",15263,100,199090.873294,91055.7875,1171566.683794,76.758611268689,180691.803113026,11.8385509475874
2019,"Harwood Hall",34999220,"85 CAYUGA AVE","Toronto","Ontario","M6N 2G4","Canada","Community centres",4306,100,19853.752471,10343.250667,130319.66959456,30.2646701334324,20445.143352966,4.74805930166419
2019,"Health Office - Jane Street Clinic",34999121,"662 JANE ST","Toronto","Ontario","M6N 4A7","Canada","Administrative offices and related facilities, including municipal council chambers",2540,70,14265.529211,599.858667,20672.01977456,8.1385904624252,1566.028846426,0.616546789931496
2019,"High Park",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",168,100,446830.589962,42349.585174,899124.15962032,5351.92952154952,94311.640228152,561.378810881857
2019,"High Park Forest School",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Community centres",1,100,66851.134516,0,66851.134516,66851.134516,1938.682900964,1938.682900964
2019,"High Park Greenhouses",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",60386,168,582976.729883,578525.159075,6761625.428804,111.973394972411,1128253.15574968,18.6840187419217
2019,"High Park Ice Rink",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",172,100,355332.130262,1020.204918,366227.91878624,2129.23208596651,12264.445425076,71.3049152620698
2019,"High Park Library",35000327,"228 RONCESVALLES AVE","Toronto","Ontario","M6R 2L7","Canada","Public libraries",8850,70,125930.453375,19178.988761,330762.05334248,37.3742433155345,40494.820557756,4.57568593872949
2019,"High Park Tennis Club",34999221,"1873 BLOOR ST W","Toronto","Ontario","M6P 3K7","Canada","Other",169,100,53631.204887,7131.891907,129799.81045376,768.046215702722,15255.66929507,90.2702325152071
2019,"Island Water Treatment Plant",34999256,"446 LAKESHORE AVE","Toronto","Ontario","M5J 2H3","Canada","Facilities related to the treatment of water",64196,168,7874320.966807,55196.333525,8463817.808854,131.843382903203,334387.464738928,5.20885202721241
2019,"Jane & Dundas Library",35000332,"620 JANE ST","Toronto","Ontario","M6S 4A6","Canada","Public libraries",11955,70,193715.040743,20173.866666,409171.93673588,34.2260089281372,44371.734046933,3.71156286465353
2019,"Jesse Ketchum Early Learning & Child Care Centre",34999179,"7 BERRYMAN ST","Toronto","Ontario","M5R 1M7","Canada","Other",11550,100,104431.461462,28447.676969,408252.65149092,35.3465499126338,57676.499839847,4.9936363497703
2019,"Jimmie Simpson Recreation Centre",34999411,"870 QUEEN ST E","Toronto","Ontario","M4M 3G9","Canada","Indoor recreational facilities",43906,100,1036133.842323,219324.969355,3378524.5150344,76.9490391981597,451371.147558322,10.2803978398925
2019,"John Innes Community Recreation Centre",34999460,"140 SHERBOURNE ST","Toronto","Ontario","M5A 2R6","Canada","Indoor swimming pools",28055,100,391374.959491,72057.640645,1160950.5615796,41.3812354867082,149772.601504284,5.33853507411456
2019,"Jones Library",35000334,"118 JONES AVE","Toronto","Ontario","M4M 2Z7","Canada","Public libraries",3636,70,80249.340722,11340.77599,201368.8282952,55.3819659777778,24112.861557728,6.63170009838504
2019,"Joseph J. Piccininni Community Centre",34999461,"1369 ST CLAIR AVE W","Toronto","Ontario","M6E 1C5","Canada","Indoor swimming pools",70030,100,1040587.799162,153411.680422,2679024.54606896,38.2553840649573,324880.88426636,4.63916727497301
2019,"June Rowlands Park",34999227,"220 DAVISVILLE AVE","Toronto","Ontario","M4S 1G8","Canada","Community centres",2777,100,37124.897024,6156.051592,102871.52802656,37.0441224438459,12902.397121928,4.64616388978322
2019,"Ledbury Park",34999414,"146 LEDBURY ST","Toronto","Ontario","M5M 4J1","Canada","Indoor recreational facilities",5780,100,171446.499471,19441.880461,379085.78279448,65.5857755699792,42319.80085024,7.3217648529827
2019,"Lillian H Smith Library",35000337,"239 COLLEGE ST","Toronto","Ontario","M5T 1R5","Canada","Public libraries",38935,70,1106655.612291,35253.816032,1483166.36751276,38.0933958523889,99815.593353911,2.56364693345091
2019,"Locke Library",35000338,"3083 YONGE ST","Toronto","Ontario","M4N 2K7","Canada","Public libraries",11647,70,224849.449059,71624.5045,989799.157119,84.9831851222632,144111.307167211,12.3732555307986
2019,"Main Square Community Centre",34999462,"245 MAIN ST","Toronto","Ontario","M4C 5R8","Canada","Indoor swimming pools",35123,100,541807.989516,93468.397419,1540050.47395092,43.8473499971791,195265.223137863,5.55946881353708
2019,"Main Street Library",35000340,"137 MAIN ST","Toronto","Ontario","M4E 2V9","Canada","Public libraries",8664,70,75685.400616,12863.787879,213070.65516372,24.5926425627562,26906.213133423,3.10551859804051
2019,"Maple Leaf Cottage",34999232,"62 LAING ST","Toronto","Ontario","M4L 2N2","Canada","Community centres",2842,100,10812.977931,2984.471764,42687.13637052,15.0201042823786,6046.746618643,2.12763779684835
2019,"Maria A Shchuka Library",35000341,"1745 EGLINTON AVE W","Toronto","Ontario","M6E 2H4","Canada","Public libraries",25475,70,325199.709175,29022.513326,635160.15149668,24.9326850440306,65183.039665321,2.55870616939435
2019,"Markdale Preschool",34999233,"41 MARKDALE AVE","Toronto","Ontario","M6C 1T4","Canada","Community centres",1829,100,10255.718923,4676.498332,60200.72110876,32.9145550075232,9280.969144539,5.07434070231766
2019,"Mary McCormick Recreation Centre",34999463,"66 SHERIDAN AVE","Toronto","Ontario","M6K 2G9","Canada","Indoor swimming pools",43099,100,1049222.865339,125431.693438,2388833.35125684,55.4266537798288,271381.746189229,6.29670633168354
2019,"Masaryk-Cowan Community Recreation Centre",34999234,"212 COWAN AVE","Toronto","Ontario","M6K 2N6","Canada","Community centres",32270,100,332890.013161,34160.613602,697725.36643036,21.6214864093697,75276.349111111,2.33270372206728
2019,"Matty Eckler Playground",34999464,"953 GERRARD ST E","Toronto","Ontario","M4M 1Z4","Canada","Other",261,100,5451.713743,0,5451.713743,20.8877921187739,158.099698547,0.605745971444444
2019,"Matty Eckler Recreation Centre",34999464,"953 GERRARD ST E","Toronto","Ontario","M4M 1Z4","Canada","Indoor swimming pools",47383,100,583374.635807,110513.012865,1763653.6132052,37.2212315219636,229213.362152068,4.83745989388743
2019,"Metro Hall",34999123,"55 JOHN ST","Toronto","Ontario","M5V 3C6","Canada","Administrative offices and related facilities, including municipal council chambers",787186,70,6952203.192839,0,6952203.192839,8.83171600211259,201613.892592331,0.256119764061265
2019,"Mount Dennis Community Centre",34999236,"4 HOLLIS ST","Toronto","Ontario","M6M 4M9","Canada","Community centres",3003,100,40835.014406,5581.606935,100446.5764718,33.4487434138528,11906.482339909,3.96486258405228
2019,"Mount Dennis Early Learning & Child Care Centre",34999182,"1296 WESTON RD","Toronto","Ontario","M6M 4R3","Canada","Other",7350,100,77317.348047,0,77317.348047,10.5193670812245,2242.203093363,0.30506164535551
2019,"Mount Dennis Library",35000346,"1123 WESTON RD","Toronto","Ontario","M6N 3S3","Canada","Public libraries",11350,70,137141.523429,10768.236471,252146.28893928,22.2155320651348,24662.886440232,2.17294153658432
