"Year","Property_Name","Portfolio_Manager_ID","Street_Address","City","Province","Postal_Code","Country","Property_Type_Raw","GFA_sqft","Weekly_Operating_Hours","Electric_Grid_kWh","Natural_Gas_m3","Total_Energy_ekWh","EUI_ekWh_sqft","Total_GHG_kg","GHG_Intensity_kg_sqft"
2017,"Jesse Ketchum Childcare Centre",34999179,"7 Berryman St","Toronto","Ontario","M5R 1M7","Canada","Other",11550,100,23860.897195,27331.056666,315756.58238788,27.3382322413749,52956.316902091,4.58496250234554
2017,"Jimmie Simpson R.C",34999411,"870 Queen St E","Toronto","Ontario","M4M 3G9","Canada","Indoor recreational facilities",43906,100,1095405.321322,205192.904243,3286865.53863724,74.8614207315,414988.270155921,9.45174395654173
2017,"Joseph J. Piccininni R.C",34999461,"1369 St Clair Ave W","Toronto","Ontario","M6E 1C5","Canada","Indoor recreational facilities",70030,100,1117362.288472,170006.069969,2933027.11574092,41.8824377515482,347811.543891417,4.96660779510805
2017,"Locke",35000338,"3083 Yonge St.","Toronto","Ontario","M4N 2K7","Canada","Public libraries",11647,70,183567.398709,62938.446677,855750.00921936,73.4738567201305,124392.536641988,10.6802212279547
2017,"Maria A Shchuka",35000341,"1745 Eglinton Ave W","Toronto","Ontario","M6E 2H4","Canada","Public libraries",25475,70,256028.003452,20604.475283,476083.79947444,18.6882747585649,44445.729084231,1.74468023883144
2017,"Matty Eckler R.C",34999464,"953 Gerrard St E","Toronto","Ontario","M4M 1Z4","Canada","Indoor recreational facilities",47383,100,550506.975806,118031.785588,1811086.44588584,38.2222832215318,237198.692654862,5.00598722442357
2017,"McCormick R.C",34999463,"66 Sheridan Ave","Toronto","Ontario","M6K 2G9","Canada","Indoor recreational facilities",43099,100,1056331.176129,156606.785591,2728891.64624088,63.3168204886628,320911.927466762,7.44592513670299
2017,"Metro Hall",34999123,"55 John St","Toronto","Ontario","M5V 3C6","Canada","Administrative offices and related facilities, including municipal council chambers",787186,70,8690881.448355,0,8690881.448355,11.0404420916467,165126.747518745,0.209768399741287
2017,"Moss Park Arena",34999460,"140 Sherbourne St","Toronto","Ontario","M5A 2R6","Canada","Indoor sports arenas",22335,100,895681.278457,0,895681.278457,40.1021391742557,17017.944290683,0.761940644310857
2017,"Mount Dennis",35000346,"1123 Weston Rd","Toronto","Ontario","M6N 3S3","Canada","Public libraries",11345,70,136646.588406,7406.115142,215743.89812256,19.0166503413451,16823.432367496,1.48289399449061
2017,"Mount Dennis Community Ctr",34999236,"4 Hollis St","Toronto","Ontario","M6M 4M9","Canada","Community centres",3003,100,52765.719395,4727.622021,103256.72257928,34.3845230034232,10084.310570846,3.3580787781705
2017,"Niagara C.C",34999238,"700 Wellington St W","Toronto","Ontario","M5V 1G7","Canada","Community centres",5296,100,69120.443922,0,69120.443922,13.0514433387462,1313.288434518,0.247977423436178
2017,"North District Office",34999096,"275 Merton St","Toronto","Ontario","M4S 1A7","Canada","Administrative offices and related facilities, including municipal council chambers",66747,70,437159.118292,39868.871875,862958.669917,12.9288008437383,84894.126119423,1.27187927726224
2017,"Northern District",35000351,"40 Orchard View Blvd.","Toronto","Ontario","M4R 1B9","Canada","Public libraries",114179,70,2686147.133355,131065.557138,4085927.28358884,35.7852782349542,302813.730795843,2.65209653960748
2017,"Oakwood Village",35000354,"341 Oakwood Ave.","Toronto","Ontario","M6E 2W1","Canada","Public libraries",17287,70,153880.2304,11805.533333,279963.32639644,16.1950209056771,25602.153910293,1.48100618443298
2017,"Old City Hall - Cenotaph",34999126,"60 Queen St W","Toronto","Ontario","M5H 2M3","Canada","Other",1,168,9089.371972,0,9089.371972,9089.371972,172.698067468,172.698067468
2017,"Palmerston",35000355,"560 Palmerston Ave.","Toronto","Ontario","M6G 2P7","Canada","Public libraries",8493,70,175675.458957,0,175675.458957,20.684735541858,3337.833720183,0.393009975295302
2017,"Pape Avenue Multiuse Building",34999138,"126 Pape Ave","Toronto","Ontario","M4M 2V8","Canada","Administrative offices and related facilities, including municipal council chambers",9365,70,85638.054839,23231.588544,333751.42048892,35.6381655620844,46255.004634965,4.9391355723401
2017,"Pape Danforth",35000356,"701 Pape Ave.","Toronto","Ontario","M4K 3S6","Canada","Public libraries",8181,70,146080.985693,11026.868333,263847.93948944,32.2513066238162,23958.15279586,2.92851152620218
2017,"Perth Dupont",35000359,"1589 Dupont St.","Toronto","Ontario","M6P 3S5","Canada","Public libraries",3627,70,23266.683667,4915.187684,75760.88813212,20.8880309159415,9884.142530637,2.72515647384533
2017,"Police Headquarters",35000285,"40 College St.","Toronto","Ontario","M5G 2J3","Canada","Police stations and associated offices and facilities",425000,168,10091337.604774,467349.732667,15082632.7496576,35.4885476462531,1089514.25094401,2.56356294339768
2017,"Police Marine Hq",35000286,"259 Queens Quay W.","Toronto","Ontario","M5V 1A2","Canada","Police stations and associated offices and facilities",23035,168,351780.720571,52486.614318,912337.76148724,39.6065882998585,107510.619795727,4.6672724026797
2017,"Property Dept Workshop",34999127,"786 Dundas St E","Toronto","Ontario","M4M 1R1","Canada","Administrative offices and related facilities, including municipal council chambers",39170,70,119614.56185,106591.62402,1258013.1063836,32.116750226796,207035.18641757,5.28555492513582
2017,"Property Maintenance Office",34999132,"149 River St","Toronto","Ontario","M5A 3P8","Canada","Administrative offices and related facilities, including municipal council chambers",13487,70,127005.602241,27474.865227,420437.16286536,31.1735124835293,55192.322543646,4.09226088408438
2017,"Public Health HQ",34999128,"277 Victoria St","Toronto","Ontario","M5B 1W2","Canada","Administrative offices and related facilities, including municipal council chambers",111385,70,1889680.717165,31349.151515,2224489.6553452,19.9711779444737,96125.65368645,0.86300357935494
2017,"Queen Street Office",34999105,"1631 Queen St. E.","Toronto","Ontario","M4L 1G4","Canada","Administrative offices and related facilities, including municipal council chambers",25327,70,312114.850573,37404.054285,711590.1503368,28.096108908943,77783.370442372,3.07116399267075
2017,"Riverdale",35000363,"370 Broadview Ave.","Toronto","Ontario","M4K 2M8","Canada","Public libraries",9655,70,154109.296988,16903.850209,334642.41722012,34.6600121408721,35400.372894261,3.6665326664175
2017,"Rotherham Ave 15",34999390,"15 Rotherham Ave","Toronto","Ontario","M6M 1L9","Canada","Fire stations and associated offices and facilities",23002,168,158350.286337,26789.851928,444465.90492804,19.3229243078011,54471.960994091,2.36814020494266
2017,"Runnymede",35000364,"2178 Bloor St. W.","Toronto","Ontario","M6S 1M8","Canada","Public libraries",12034,70,135495.809516,20324.063145,352556.8039046,29.2967262676251,41616.945682349,3.45828034588242
2017,"Sanderson",35000366,"327 Bathurst St","Toronto","Ontario","M5T 1J1","Canada","Public libraries",12701,70,181921.814292,24541.485306,444024.87736008,34.9598360255161,50600.707744374,3.98399399609275
2017,"Scadding Court Community Ctr",34999469,"707 Dundas St W","Toronto","Ontario","M5T 2W6","Canada","Community centres",46694,100,988592.842032,123554.451677,2308154.38594236,49.4314983925635,256131.365670125,5.4853164361615
2017,"Spadina Road",35000368,"10 Spadina Rd.","Toronto","Ontario","M5R 2S7","Canada","Public libraries",3950,70,68558.816876,6533.50732,138336.6750536,35.0219430515443,13853.485082364,3.50721141325671
2017,"St Albans Boys Club",34999470,"843 Palmerston Ave","Toronto","Ontario","M6G 2R8","Canada","Indoor recreational facilities",23293,100,293723.183563,78792.214848,1135224.03813964,48.7367036508668,156940.585210705,6.73767162712854
2017,"St James Town C.C.",34999263,"495 Sherbourne St","Toronto","Ontario","M4X 1K7","Canada","Community centres",41904,100,825809.715162,200732.434515,2969632.1157822,70.8675094449742,401297.391291393,9.57658913925623
2017,"St Lawrence",35000370,"171 Front St. E.","Toronto","Ontario","M5A 4H3","Canada","Public libraries",4833,70,48401.374449,0,48401.374449,10.0147681458721,919.626114531,0.19028059477157
2017,"Stan Wadlow Clubhouse",34999255,"373 Cedarvale Ave","Toronto","Ontario","M4C 4K7","Canada","Indoor recreational facilities",10323,100,81505.725001,30262.25046,404706.5599138,39.2043553147147,59682.391908679,5.78149684284404
2017,"Toronto Reference Library",35000374,"789 Yonge St","Toronto","Ontario","M4W 2G8","Canada","Public libraries",416025,70,7946049.491871,427687.8505,12513755.735211,30.0793359418569,972563.301156049,2.33775206094838
2017,"Trinity Comm Rec Ctr",34999473,"155 Crawford St","Toronto","Ontario","M6J 2V5","Canada","Indoor recreational facilities",36909,100,628900.041176,209104.846007,2862139.79653076,77.545850511549,413639.509961791,11.2070094004658
2017,"Unknown",34999123,"55 John Street","Toronto","Ontario","M5V 3C6","Canada","Other",6,168,70262.440696,0,70262.440696,11710.4067826667,1334.986373224,222.497728870667
2017,"Wallace-Emerson C.C",34999420,"1260 Dufferin St","Toronto","Ontario","M6H 4C3","Canada","Indoor swimming pools",51882,100,990708.487968,121635.798824,2289778.81940832,44.1343591112201,252485.830812296,4.86654004880876
2017,"Ward's Island Sewage Pumping Station",34999363,"235 Cibola Ave","Toronto","Ontario","M5J 2W6","Canada","Facilities related to the pumping of sewage",1,168,2703.323716,0,2703.323716,2703.323716,51.363150604,51.363150604
2017,"Waterfront Neighbourhood Centre",34999262,"627 Queens Quay West","Toronto","Ontario","M5V 3G3","Canada","Community centres",123214,100,1229059.584552,72711.126538,2005614.41597784,16.2774880774737,163030.206185986,1.32314677054544
2017,"Weston",35000376,"2 King St","Toronto","Ontario","M9N 1K9","Canada","Public libraries",11948,70,150449.447615,13198.182142,291406.03289156,24.3895240116806,28212.247399467,2.36125271170631
2017,"Wychwood",35000379,"1431 Bathurst St.","Toronto","Ontario","M5R 3J2","Canada","Public libraries",6383,70,166384.718273,7768.161291,249348.68086088,39.0644964532163,18083.947487198,2.83314232918659
2017,"York Civic Center",34999140,"2700 Eglinton Ave W","Toronto","Ontario","M6M 1V1","Canada","Administrative offices and related facilities, including municipal council chambers",72915,70,1241941.161548,98679.058534,2295833.50669112,31.4864363531663,213159.353513226,2.92339509721218
2017,"Yorkville",35000381,"22 Yorkville Ave.","Toronto","Ontario","M4W 1L4","Canada","Public libraries",9052,70,181956.274932,19866.724632,394132.89400176,43.5409737076624,41621.14724178,4.59800566082413
